numPlayed,heuristicList,remainingTime
1,67.0;67.0,999990.0
1,69.0;68.0,680.0
1,67.0;67.0,999990.0
1,67.0;66.0,660.0
1,67.0;66.0,660.0
1,67.0;66.0,660.0
1,67.0;67.0,999990.0
1,68.0;67.0,670.0
1,67.0;67.0,999990.0
1,68.0;67.0,670.0
1,67.0;67.0,999990.0
1,68.0;67.0,670.0
1,70.0;68.0,340.0
1,66.0;66.0,999990.0
1,67.0;66.0,660.0
1,66.0;66.0,999990.0
1,70.0;69.0,690.0
1,68.0;67.0,670.0
1,67.0;67.0,999990.0
1,69.0;68.0,680.0
1,70.0;68.0,340.0
1,68.0;67.0,670.0
1,67.0;67.0,999990.0
1,68.0;67.0,670.0
1,68.0;67.0,670.0
1,68.0;67.0,670.0
1,69.0;68.0,680.0
1,67.0;66.0,660.0
1,67.0;66.0,660.0
1,70.0;2.147483647E9,999990.0
0,68.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,70.0,
0,67.0,
0,67.0,
0,67.0,
0,68.0,
0,69.0,
0,67.0,
0,67.0,
0,70.0,
0,67.0,
0,70.0,
0,67.0,
0,68.0,
0,67.0,
0,67.0,
0,70.0,
0,67.0,
0,67.0,
0,68.0,
0,67.0,
0,70.0,
0,66.0,
0,67.0,
0,67.0,
0,68.0,
0,67.0,
0,68.0,
0,69.0,
0,67.0,
0,70.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,68.0,
0,69.0,
0,68.0,
0,67.0,
0,67.0,
0,67.0,
0,70.0,
0,67.0,
0,67.0,
0,70.0,
0,70.0,
0,69.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,68.0,
0,69.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,67.0,
0,68.0,
0,67.0,
0,67.0,
