numPlayed,heuristicList,remainingTime
2,14.0;9.0;2.147483647E9,18.0;999980.0
2,13.0;8.0;8.0,16.0;28.666666666666664
2,13.0;8.0;8.0,16.0;28.666666666666664
2,13.0;8.0;8.0,16.0;28.666666666666664
2,14.0;9.0;8.0,18.0;24.44444444444445
2,14.0;9.0;8.0,18.0;24.44444444444445
2,13.0;8.0;8.0,16.0;28.666666666666664
1,11.0;8.0,26.66666666666667
1,10.0;9.0,90.0
1,12.0;10.0,50.0
1,10.0;9.0,90.0
1,14.0;9.0,18.0
1,12.0;10.0,50.0
1,8.0;7.0,70.0
1,10.0;9.0,90.0
1,9.0;8.0,80.0
1,9.0;8.0,80.0
1,8.0;8.0,999990.0
1,10.0;8.0,40.0
1,12.0;10.0,50.0
1,11.0;8.0,26.66666666666667
1,11.0;8.0,26.66666666666667
1,12.0;10.0,50.0
1,12.0;11.0,110.0
1,8.0;8.0,999990.0
1,9.0;8.0,80.0
1,12.0;10.0,50.0
1,8.0;8.0,999990.0
1,12.0;10.0,50.0
1,9.0;8.0,80.0
1,14.0;9.0,18.0
1,14.0;9.0,18.0
1,9.0;8.0,80.0
1,12.0;10.0,50.0
1,14.0;10.0,25.0
1,12.0;11.0,110.0
1,9.0;8.0,80.0
1,8.0;8.0,999990.0
1,12.0;10.0,50.0
1,8.0;8.0,999990.0
1,12.0;11.0,110.0
1,12.0;9.0,30.0
1,13.0;11.0,55.0
1,12.0;10.0,50.0
1,12.0;10.0,50.0
1,12.0;9.0,30.0
1,9.0;8.0,80.0
1,11.0;10.0,100.0
1,8.0;8.0,999990.0
1,8.0;8.0,999990.0
1,8.0;8.0,999990.0
1,14.0;9.0,18.0
1,13.0;11.0,55.0
1,9.0;8.0,80.0
1,11.0;8.0,26.66666666666667
1,12.0;9.0,30.0
1,8.0;8.0,999990.0
1,8.0;8.0,999990.0
1,10.0;9.0,90.0
1,15.0;11.0,27.5
1,12.0;10.0,50.0
1,10.0;9.0,90.0
1,11.0;8.0,26.66666666666667
1,10.0;9.0,90.0
1,11.0;9.0,45.0
1,11.0;9.0,45.0
1,11.0;9.0,45.0
1,8.0;8.0,999990.0
1,10.0;9.0,90.0
1,8.0;8.0,999990.0
1,12.0;10.0,50.0
1,13.0;11.0,55.0
1,13.0;10.0,33.333333333333336
1,11.0;8.0,26.66666666666667
1,10.0;8.0,40.0
1,13.0;11.0,55.0
1,10.0;9.0,90.0
1,10.0;9.0,90.0
1,9.0;8.0,80.0
1,9.0;8.0,80.0
1,13.0;11.0,55.0
1,9.0;8.0,80.0
1,8.0;8.0,999990.0
1,8.0;8.0,999990.0
1,12.0;10.0,50.0
1,12.0;10.0,50.0
1,9.0;8.0,80.0
1,8.0;8.0,999990.0
1,14.0;9.0,18.0
1,12.0;9.0,30.0
1,14.0;10.0,25.0
1,10.0;9.0,90.0
1,13.0;10.0,33.333333333333336
1,9.0;8.0,80.0
1,11.0;10.0,100.0
1,10.0;9.0,90.0
1,11.0;8.0,26.66666666666667
1,10.0;9.0,90.0
1,11.0;8.0,26.66666666666667
1,13.0;11.0,55.0
1,11.0;8.0,26.66666666666667
