numPlayed,heuristicList,remainingTime
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,73.0;72.0,7200.0
1,70.0;70.0,999900.0
1,71.0;70.0,7000.0
1,70.0;70.0,999900.0
1,72.0;71.0,7100.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,70.0;69.0,6900.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,73.0;72.0,7200.0
1,72.0;71.0,7100.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,73.0;71.0,3550.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,72.0;71.0,7100.0
1,73.0;73.0,999900.0
1,69.0;69.0,999900.0
1,72.0;71.0,7100.0
1,72.0;71.0,7100.0
1,70.0;69.0,6900.0
1,70.0;70.0,999900.0
1,70.0;70.0,999900.0
1,71.0;70.0,7000.0
1,73.0;72.0,7200.0
1,69.0;69.0,999900.0
1,72.0;71.0,7100.0
1,73.0;72.0,7200.0
1,73.0;72.0,7200.0
1,71.0;70.0,7000.0
1,70.0;70.0,999900.0
1,70.0;2.147483647E9,999900.0
0,69.0,
0,70.0,
0,69.0,
0,72.0,
0,72.0,
0,70.0,
0,70.0,
0,73.0,
0,73.0,
0,72.0,
0,70.0,
0,73.0,
0,73.0,
0,73.0,
0,70.0,
0,72.0,
0,73.0,
0,70.0,
0,71.0,
0,71.0,
0,69.0,
0,69.0,
0,71.0,
0,70.0,
0,70.0,
0,69.0,
0,70.0,
0,70.0,
0,70.0,
0,69.0,
0,70.0,
0,71.0,
0,70.0,
0,72.0,
0,69.0,
0,70.0,
0,70.0,
0,70.0,
0,73.0,
0,73.0,
0,70.0,
0,73.0,
0,70.0,
0,70.0,
0,72.0,
0,73.0,
0,70.0,
0,70.0,
0,72.0,
0,70.0,
0,72.0,
0,70.0,
0,69.0,
0,70.0,
0,70.0,
0,73.0,
0,70.0,
0,73.0,
0,70.0,
0,71.0,
0,73.0,
0,69.0,
0,70.0,
