numPlayed,heuristicList,remainingTime
3,7.0;4.0;3.0;3.0,133.33333333333334;133.33333333333331;176.92307692307696
3,7.0;4.0;3.0;3.0,133.33333333333334;133.33333333333331;176.92307692307696
2,6.0;3.0;3.0,100.0;166.66666666666669
2,7.0;4.0;2.147483647E9,133.33333333333334;999800.0
2,6.0;3.0;3.0,100.0;166.66666666666669
2,6.0;3.0;3.0,100.0;166.66666666666669
2,6.0;3.0;3.0,100.0;166.66666666666669
2,6.0;3.0;3.0,100.0;166.66666666666669
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,5.0;5.0,999900.0
1,7.0;6.0,600.0
1,6.0;6.0,999900.0
1,6.0;6.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,6.0;6.0,999900.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,6.0;4.0,200.0
1,6.0;5.0,500.0
1,6.0;6.0,999900.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,7.0;5.0,250.0
1,7.0;5.0,250.0
1,6.0;4.0,200.0
1,5.0;5.0,999900.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;3.0,150.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,5.0;3.0,150.0
1,6.0;5.0,500.0
1,5.0;3.0,150.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;6.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
