numPlayed,heuristicList,remainingTime
1,11.0;7.0,175.0
1,10.0;10.0,999900.0
1,10.0;9.0,900.0
1,10.0;7.0,233.33333333333337
1,11.0;9.0,450.0
1,10.0;7.0,233.33333333333337
1,10.0;7.0,233.33333333333337
1,11.0;9.0,450.0
1,9.0;7.0,350.0
1,12.0;6.0,100.0
1,9.0;6.0,200.0
1,11.0;6.0,120.0
1,9.0;4.0,80.0
1,9.0;4.0,80.0
1,10.0;9.0,900.0
1,9.0;7.0,350.0
1,11.0;6.0,120.0
1,10.0;9.0,900.0
1,9.0;7.0,350.0
1,11.0;7.0,175.0
1,11.0;6.0,120.0
1,9.0;6.0,200.0
1,9.0;6.0,200.0
1,11.0;6.0,120.0
1,11.0;6.0,120.0
1,9.0;6.0,200.0
1,11.0;8.0,266.6666666666667
1,10.0;8.0,400.0
1,9.0;4.0,80.0
1,11.0;7.0,175.0
1,10.0;7.0,233.33333333333337
1,10.0;9.0,900.0
1,12.0;10.0,500.0
1,10.0;9.0,900.0
1,11.0;6.0,120.0
1,10.0;8.0,400.0
1,11.0;10.0,1000.0
1,10.0;7.0,233.33333333333337
1,9.0;7.0,350.0
1,10.0;10.0,999900.0
1,9.0;6.0,200.0
1,11.0;9.0,450.0
1,11.0;9.0,450.0
1,10.0;10.0,999900.0
1,9.0;7.0,350.0
1,10.0;8.0,400.0
1,10.0;10.0,999900.0
1,10.0;7.0,233.33333333333337
1,11.0;9.0,450.0
1,9.0;7.0,350.0
1,9.0;7.0,350.0
1,9.0;4.0,80.0
1,10.0;6.0,150.0
1,10.0;7.0,233.33333333333337
1,10.0;8.0,400.0
1,11.0;9.0,450.0
1,11.0;6.0,120.0
1,9.0;4.0,80.0
1,10.0;7.0,233.33333333333337
1,9.0;7.0,350.0
1,9.0;6.0,200.0
1,10.0;7.0,233.33333333333337
1,10.0;10.0,999900.0
1,9.0;7.0,350.0
1,11.0;6.0,120.0
1,10.0;9.0,900.0
1,10.0;8.0,400.0
1,11.0;7.0,175.0
1,10.0;7.0,233.33333333333337
1,9.0;7.0,350.0
1,10.0;9.0,900.0
1,9.0;8.0,800.0
1,9.0;6.0,200.0
1,11.0;9.0,450.0
1,10.0;9.0,900.0
1,11.0;9.0,450.0
1,11.0;9.0,450.0
1,11.0;9.0,450.0
1,6.0;4.0,200.0
1,9.0;7.0,350.0
1,10.0;9.0,900.0
1,11.0;9.0,450.0
1,9.0;8.0,800.0
1,9.0;7.0,350.0
1,10.0;9.0,900.0
1,10.0;9.0,900.0
1,10.0;9.0,900.0
1,11.0;6.0,120.0
1,11.0;6.0,120.0
1,9.0;4.0,80.0
1,10.0;9.0,900.0
1,11.0;4.0,57.14285714285714
1,8.0;5.0,166.66666666666669
1,10.0;7.0,233.33333333333337
1,11.0;7.0,175.0
1,11.0;2.147483647E9,999900.0
0,10.0,
0,10.0,
0,10.0,
0,10.0,
0,9.0,
